createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_ratio,swap_ratio,burn_ratio,swap_rate,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,initial_supply,receiver,current_token_total_supply,burn_amount,timestamp_creator_LP_amount,timestamp_creator_token_amount
12355840,2021-05-02,0x4f14ce8eda34d5c0bf6ff42ac760d7e21af41431,8.990000000000001e-12,4.02e-08,4.02e-08,0xbd753972e64b95cfb21879b47fd538200e95be20,Chihuahua Dog Token,CHIHUAHUA,8.990000000000001e-12,18,32,0xc9523f817f773fd48df60a9bf416cd8f5e498d4b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,8.88,10000000000000.0,1621619947,2021-05-21 17:59,1,30,1,0,57021,3695,23,7,1646820,burn,1619976822,2021-05-02 17:33,10.91988772,1e-18,-1.0,1.0263888888888888h,True,1619976822,0.037037037,0.962962963,0.0,3.5,9423375.192,0xc9523f817f773fd48df60a9bf416cd8f5e498d4b,100.0,0.0,10000000000000.0,0xc9523f817f773fd48df60a9bf416cd8f5e498d4b,10000000000000.0,0.0,9423375.192,0.0
13464561,2021-10-22,0x5786cb95ac36cc6f6abe3c356c5706ed31b7c044,743000000000.0,3.226502388,6.453004776,0x8e1b17f3b483d9b111c9785efbfef6a98f051089,Raptor Starship,RAPTORSTAR,743000000000.0,9,209,0xc94ee3bf498be6bd4d9a20498781ad0cadcc286d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,2.5,918000000000.0,1636002455,2021-11-04 5:07,1,208,0,0,23584,0,93,115,1135940,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636002455,0.004830918,0.995169082,0.0,0.815789474,47.91574237,0xc94ee3bf498be6bd4d9a20498781ad0cadcc286d,100.0,0.0,1000000000000.0,0xc94ee3bf498be6bd4d9a20498781ad0cadcc286d,1000000000000.0,0.0,0.0,100000000000.0
11537617,2020-12-27,0x5a8a642120dad7634f54b26bfd457208c2d0bd24,37.22365034,0.015554592,0.031109185,0xa070c287f56146fb01b0c314dece02f5318e5fc6,raven network,RAVEN,37.22365034,18,295,0xc94e186cce4680f81148a350d3d9481cae1c8b48,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,49.0,20000.0,1616979905,2021-03-29 1:05,2,292,1,266,30985,7869141,134,158,7869141,burn,1616979905,2021-03-29 1:05,20.42050051,0.015554592,-0.999238285,2185.8725h,True,1616979905,0.006802720999999999,0.993197279,0.0,0.8427672959999999,989.9494937,0xc94e186cce4680f81148a350d3d9481cae1c8b48,50.0,49.92382855,50000.0,0xc94e186cce4680f81148a350d3d9481cae1c8b48,49986.73653,0.0,989.9494937,-21.41889589
12691975,2021-06-23,0x57d54a6a5efc7da239d44b903fcf82516754926d,9.32e-11,1e-18,2e-18,0x4702071fc213ff1ef1b088ec077b8cf56e170654,RoyalDoge.Finance,ROYAL,9.32e-11,18,9,0xc94b451182e9e83a6aaf2e5ff878a5e39d3bb9f8,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,10.0,100000000000.0,1624529812,2021-06-24 19:16,1,7,1,0,923,56996,6,1,56996,burn,1624529812,2021-06-24 19:16,10.73035067,1e-18,-1.0,15.832222222222223h,True,1624529812,0.125,0.875,0.0,3.0,1000000.0,0xc94b451182e9e83a6aaf2e5ff878a5e39d3bb9f8,100.0,0.0,1000000000000.0,0xc94b451182e9e83a6aaf2e5ff878a5e39d3bb9f8,10000000000000.0,0.0,1000000.0,900000000000.0
12612077,2021-06-11,0x026750163a938dde6afabce30de673637365627b,1e-18,2.8100000000000004e-09,2e-18,0xcc8a047c5e25903cb95a20731c614be051d2709c,DogTrain,DOGTRAIN,2.8100000000000004e-09,18,47,0xc9449faf0ba79c95cf2b0fcaa11002328f94c25d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,50.0,433000000000000.0,1623401539,2021-06-11 8:52,1,45,1,0,1731,3029,37,8,3029,burn,1623401539,2021-06-11 8:52,52.52110963,1e-18,-1.0,0.8413888888888889h,True,1623401539,0.02173913,0.97826087,0.0,4.1111111110000005,147196014.4,0xc9449faf0ba79c95cf2b0fcaa11002328f94c25d,100.0,0.0,1000000000000000.0,0xc9449faf0ba79c95cf2b0fcaa11002328f94c25d,,516666666666667.0625,147196014.43879738,-0.09907918999999999754013657593532116152346134185791015625
11189429,2020-11-04,0x67ebc5008c01a4d74d01ebb9cb189fdefa13fed2,1.78e-14,5.699999999999999e-17,1.1399999999999998e-16,0x2a73515d63c5de211c07778f2a706a9d00746bee,YuNa.Finance,YUNA,1.78e-14,18,23,0xc9445bfea150d15e0312b8dcf8e132b05025e23d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,20.0,18000.0,1604477711,2020-11-04 8:15,1,21,1,0,527,1291,17,4,1291,burn,1604477711,2020-11-04 8:15,33.84243137,5.699999999999999e-17,-1.0,0.3586111111111111h,True,1604477711,0.045454545,0.954545455,0.0,3.4,600.0,0xc9445bfea150d15e0312b8dcf8e132b05025e23d,100.0,0.0,60000.0,0xc9445bfea150d15e0312b8dcf8e132b05025e23d,,0,600.0,42606.7638258500010124407708644866943359375
10986295,2020-10-04,0x0000871c95bb027c90089f4926fd1ba82cdd9a8b,7.16e-15,1.41e-16,2.82e-16,0x5152e1cb69a2ffa3997e89cbb4aba76a01d82141,HARDCORE,HORE,7.16e-15,18,37,0xc9429c1df1ccd82049e2b26b122c570cb77d7713,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,7.61,761.0,1601773679,2020-10-04 1:07,1,35,1,0,241,524,24,11,524,burn,1601773679,2020-10-04 1:07,10.70160829,1.41e-16,-1.0,0.14555555555555555h,True,1601773679,0.027777778,0.972222222,0.0,2.0,76.1,0xc9429c1df1ccd82049e2b26b122c570cb77d7713,100.0,0.0,6900.0,0xc9429c1df1ccd82049e2b26b122c570cb77d7713,,0,76.1,4089
12269727,2021-04-19,0xbad7a3d6f13cd6d50618ef4419c189436c9699ba,2.66e-10,1e-18,2e-18,0x0d5be6ed4fddfd6d5c584badf4ee8ecaa50400c5,Pug Token,PUG,2.66e-10,18,15,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,5.0,1000000000000.0,1618841913,2021-04-19 14:18,1,13,1,0,208,17106,13,0,17106,burn,1618841913,2021-04-19 14:18,8.413074672999999,1e-18,-1.0,4.751666666666667h,True,1618841913,0.071428571,0.928571429,0.0,13.0,2236067.977,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,100.0,0.0,1000000000000.0,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,1000000000000.0,0.0,2236067.977,0.0
12266484,2021-04-18,0x4d66c5f304e6cda02d81131ff3966c15caf92b6c,1e-18,0.1288625,0.1288625,0x16bc4fe5c33e9f9d63ac971545d725e08b9eff25,Poodle Token,POODL,1e-18,18,14,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,5.0,1000000000000.0,1635162078,2021-10-25 11:41,1,12,1,0,1365572,3480,12,0,16381434,burn,1618784124,2021-04-18 22:15,6.677868928,1e-18,-1.0,0.9666666666666667h,True,1618784124,0.083333333,0.916666667,0.0,11.0,2236067.977,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,100.0,0.0,1000000000000.0,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,,0,2236067.97749979,0
12268406,2021-04-19,0xd15a990fb62d65db129a6e463f37bd52a08218d0,1e-18,3.28e-10,2e-18,0xe250cebb7b5e5545c4dd4ff6e49e6252b09dcb08,Sharpay Token,SHARPAY,3.28e-10,18,10,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,7.0,1000000000000.0,1618812932,2021-04-19 15:15,1,8,1,0,1032,5879,8,0,5879,burn,1618812932,2021-04-19 15:15,8.07368115,1e-18,-1.0,1.6330555555555555h,True,1618812932,0.111111111,0.8888888890000001,0.0,8.0,2645751.311,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,100.0,0.0,1000000000000.0,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,1000000000000.0,0.0,2645751.311,0.0
12266796,2021-04-18,0xfcaca926f9a6c40c291be9644f886abac1aba460,1e-18,0.2,0.2,0x1da9e9a9d3fe050a606c5973e9f06145d10901a5,Akita Token,AKITA,1e-18,18,8,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,6.0,1000000000000.0,1618875892,2021-04-20 8:44,1,6,1,0,18517,21176,6,0,91313,burn,1618805755,2021-04-19 13:15,8.524762352,1e-18,-1.0,5.8822222222222225h,True,1618805755,0.166666667,0.833333333,0.0,5.0,2449489.743,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,100.0,0.0,1000000000000.0,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,,0,2449489.74278318,0
12265809,2021-04-18,0x43110d5b80187571cbf7747090b2e03aad05b5ca,1.28e-11,1e-18,2e-18,0x7a2e89f4e0efe7ddd53a8d86c5ae0f1886715275,Flamingo Hype,FLM,1.28e-11,18,7,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,5.0,1000000000.0,1618778241,2021-04-19 5:37,1,5,1,0,2120,6459,5,0,6459,burn,1618778241,2021-04-19 5:37,5.51659,1e-18,-1.0,1.7941666666666667h,True,1618778241,0.166666667,0.833333333,0.0,5.0,70710.67812000001,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,100.0,0.0,1000000000.0,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,1000000000.0,0.0,70710.67812000001,0.0
12265305,2021-04-18,0x9d9650c2ed022ab04d1157c1ee6f3de181e30a67,1.28e-08,1e-18,2e-18,0x460e7d4702022d020fb81bb4bc9309d00f022d09,Oracle Protocol,ORACLE,1.28e-08,18,7,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,5.0,1000000000000000.0,1618771186,2021-04-19 3:39,1,5,1,0,2176,6003,5,0,6003,burn,1618771186,2021-04-19 3:39,5.540222086,1e-18,-1.0,1.6675h,True,1618771186,0.166666667,0.833333333,0.0,5.0,70710678.12,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,100.0,0.0,1000000000000000.0,0xc9416caa0b121f398518fc7237baf8f3ce17aec2,1000000000000000.0,0.0,70710678.12,0.0
11324941,2020-11-25,0x0b21b56df4356adce58b0eb5be939a4309681ed3,3.09e-14,3.4000000000000004e-17,6.800000000000001e-17,0x264d745bbc10fddf69ffd5b98db580fb6ea16963,UniMex.finance,UMEX,3.09e-14,18,160,0xc93cb30611ed2857a0a0794af463841f5245799b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,300.0,2000000.0,1606671324,2020-11-29 17:35,2,156,2,122892,169838,203514,113,43,398885,burn,1606280582,2020-11-25 5:03,356.0368095,1.5e-17,-1.0,2.2619444444444445h,True,1606280582,0.016393443,0.983606557,0.0,1.904761905,24494.89743,0xc93cb30611ed2857a0a0794af463841f5245799b,100.0,0.0,10000000.0,0xc93cb30611ed2857a0a0794af463841f5245799b,10000000.0,0.0,24494.89743,7490000.0
11169603,2020-11-01,0xca4e37cc370a6c25d47fd4d89a5f66cfc7492b3c,9.97e-15,1.01e-16,2.02e-16,0x71eeb11829cfbf25949551b9adfdc838c722d63a,FateY.Finance,FTYF,9.97e-15,18,40,0xc93903d2eef74aa81c350c1bdc3a7fdf0472eee6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,15.0,30000.0,1604217503,2020-11-01 7:58,1,38,1,0,1995,4358,31,7,4358,burn,1604217503,2020-11-01 7:58,67.65047013,1.01e-16,-1.0,1.2105555555555556h,True,1604217503,0.025641026,0.974358974,0.0,3.875,670.8203932,0xc93903d2eef74aa81c350c1bdc3a7fdf0472eee6,100.0,0.0,60000.0,0xc93903d2eef74aa81c350c1bdc3a7fdf0472eee6,60000.0,0.0,670.8203933,31514.12193
11793407,2021-02-05,0x2fe6040117562a3bdc984f4b633e7ed6cb1c94e7,6.25e-15,1.6200000000000002e-16,3.2400000000000004e-16,0x2502533e0fcb33ddfb0c2517b2480752a71ae878,Banana.ApeIn.Finance,BANANA,6.25e-15,18,240,0xc938d94d699faf5831b0556695bfad2b47d0a5fd,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,51.0,500000.0,1612531166,2021-02-05 13:19,1,237,2,0,5140,23375,233,4,41259,burn,1612531166,2021-02-05 13:19,382.8568127,1.6200000000000002e-16,-1.0,11.460833333333333h,True,1612531166,0.0041841000000000005,0.991631799,0.0041841000000000005,46.6,2373.383661,0xc938d94d699faf5831b0556695bfad2b47d0a5fd,100.0,0.0,1000000.0,0xc938d94d699faf5831b0556695bfad2b47d0a5fd,1000000.0,0.0,2373.383661,-709354.4593
12931992,2021-07-31,0xa4314bc1bfe719fc160d354c6db93aeb07003c81,7.709999999999999e-13,2e-18,4e-18,0xbbbbafd3d471838a3745beb2dd33fae4e878ec1e,CryptoZoon,ZOON,7.709999999999999e-13,18,45,0xc932e5bff90b8c0630fdad70985b0966c4743ad4,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,50.0,199543122.6,1627801936,2021-08-01 7:12,1,43,1,0,7363,85522,43,0,85522,burn,1627801936,2021-08-01 7:12,129.9136973,2e-18,-1.0,23.75611111111111h,True,1627801936,0.022727273,0.977272727,0.0,43.0,99885.71534,0xc932e5bff90b8c0630fdad70985b0966c4743ad4,100.0,0.0,648583506.0,0xc932e5bff90b8c0630fdad70985b0966c4743ad4,1000000000000.0,0.0,99885.71534,449040383.4
12458580,2021-05-18,0x29dd9d0368c78a253451f10b572dc0df3b44fb3b,6.74e-09,1e-18,2e-18,0x03537bb1f476f7225a2671c1bd9e1f3d1b6e1ef6,BuShu Inu,BUSHU,6.74e-09,18,18,0xc930b389af1e09b01b6c4895b6a3e9b3c6133c17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,10.0,500000000000000.0,1621345049,2021-05-18 13:37,1,16,1,0,617,1465,11,5,1465,burn,1621345049,2021-05-18 13:37,10.51223613,1e-18,-1.0,0.40694444444444444h,True,1621345049,0.0625,0.9375,0.0,2.2,70710678.12,0xc930b389af1e09b01b6c4895b6a3e9b3c6133c17,100.0,0.0,1000000000000000.0,0xc930b389af1e09b01b6c4895b6a3e9b3c6133c17,,500000000000000,70710678.11865476,0
13577307,2021-11-08,0x5f00c9417b29b7595accaf560e607e5bee5c6dac,129000000000.0,1e-18,1e-18,0xbf575cf920c2a0f17757910803567be5d3e31467,Mashima Inu,MASHIMA,129000000000.0,9,75,0xc92e93a3b32aee0a8f43d93ce9a257e2918b94f2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545611.2245,60733827,5.0,898000000000.0,1636419077,2021-11-09 0:51,1,73,1,0,667,941,40,33,23589,burn,1636396429,2021-11-08 18:33,6.068239663,9.1e-17,-1.0,0.2613888888888889h,True,1636396429,0.016129031999999998,0.983870968,0.0,1.695652174,67.00593943,0xc92e93a3b32aee0a8f43d93ce9a257e2918b94f2,100.0,0.0,1000000000000.0,0xc92e93a3b32aee0a8f43d93ce9a257e2918b94f2,,0,67.00593943,-880000000000
12743580,2021-07-01,0xc5d227b2354094a187c48138baed6ff5b4948226,1e-18,0.0011895,0.0011895,0x96e872bd2f1793ea82e4b8950039ad9f96334485,ELON UFO,EUFO,1e-18,18,7,0xc92cd3099f6d7a9b792d55ac1a163055615934a4,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,1.0,1000000.0,1625170193,2021-07-02 5:09,1,5,1,0,621,127,4,1,3091,burn,1625167229,2021-07-02 4:20,1.308230926,2e-18,-1.0,0.035277777777777776h,True,1625167229,0.2,0.8,0.0,1.5,1000.0,0xc92cd3099f6d7a9b792d55ac1a163055615934a4,100.0,0.0,1000000.0,0xc92cd3099f6d7a9b792d55ac1a163055615934a4,,0,1000.0,0
11162279,2020-10-31,0x2a61d7749302874cc328729ac0b3917a5333e43d,51.05620437,0.01349763,0.026995259,0x38d9ceb19ee051de470534b43a17cb1ce86cea2e,ysurf.finance,ySURF,51.05620437,18,536,0xc926a52fe02083bebaa33cdafb47000e7d9835f7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,7.0,11500.0,1606589974,2020-11-28 18:59,3,530,3,18645,32914,874166,258,272,2474268,burn,1606589974,2020-11-28 18:59,4.499209909,0.01349763,-0.997,687.2966666666666h,True,1606589974,0.005607477,0.990654206,0.003738318,0.945054945,270.7252192,0xc926a52fe02083bebaa33cdafb47000e7d9835f7,100.0,0.0,20000.0,0xc926a52fe02083bebaa33cdafb47000e7d9835f7,18582.75043,0.0,269.9130435,0.0
12779424,2021-07-07,0xe93e46d6935c220b6a2d0805da9f24a6545c174d,4.31e-10,1e-18,2e-18,0x6f7fb99dadce95e1c35bf297efeaf32e3e95225f,Floki Inu,eFLOKI,4.31e-10,18,16,0xc9260774ed3279172e6673e3ce71a1ae2db4ea8c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,15.0,4200000000000.0,1625665743,2021-07-07 13:49,1,14,1,0,390,16701,12,2,16701,burn,1625665743,2021-07-07 13:49,18.42471098,1e-18,-1.0,4.639166666666667h,True,1625665743,0.066666667,0.933333333,0.0,4.0,7937253.932999998,0xc9260774ed3279172e6673e3ce71a1ae2db4ea8c,100.0,0.0,10000000000000.0,0xc9260774ed3279172e6673e3ce71a1ae2db4ea8c,1000000000000000.0,0.0,7937253.932999998,632594000000.0
12806924,2021-07-11,0xdebc35bf301a68b8eead4b01ec2b369620aa847e,184000000000000.0,0.002181122,0.004362244,0x11063ea4b93bdf3b618a981f4404988dd154f6f2,Hulk Doge,HULKDOGE,184000000000000.0,18,14,0xc924147b47017b034ebbede96f1d99284b8cadba,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,4.0,100000000000.0,1626030054,2021-07-11 19:00,1,13,0,0,1234,0,9,4,11194,swap,1626030054,2021-07-11 19:00,4.272560839,0.002181122,-0.999489505,3.1094444444444442h,True,1626030054,0.076923077,0.923076923,0.0,2.25,632455.532,0xc924147b47017b034ebbede96f1d99284b8cadba,100.0,0.0,100000000000.0,0xc924147b47017b034ebbede96f1d99284b8cadba,1879041400.0,0.0,0.0,200000000000000.0
12655882,2021-06-18,0x4f39cbf0031e98aacc8aa284809b1918ca68e4e1,1.18e-08,1e-18,2e-18,0x0099686345e611f4c7646aaba8bcc535e150c20e,Space Train🚅,STRAIN🚅,1.18e-08,18,7,0xce169b394ef810d7dd3e450404d1267fe72edb1b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,7.0,1000000000000000.0,1623986576,2021-06-18 12:22,1,5,1,0,438,1872,3,2,1872,burn,1623986576,2021-06-18 12:22,7.125950026,1e-18,-1.0,0.52h,True,1623986576,0.166666667,0.833333333,0.0,1.0,83666002.65,0xc91f1d561559127fc589aed4699773dd72b4a0ae,100.0,0.0,1000000000000000.0,0xce169b394ef810d7dd3e450404d1267fe72edb1b,,0,83666002.65340754,0
12652443,2021-06-17,0xd8522bf6cb94d01b8c5a6a02f68223c38d1b33c4,2.29e-10,1e-18,2e-18,0xa076454a00611ae0df86bfe20242141cc97621a9,TAXI 🚕 Token,🚕TAXI,2.29e-10,18,11,0xc91f1d561559127fc589aed4699773dd72b4a0ae,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,19.0,1000000000000.0,1623942989,2021-06-18 0:16,1,9,1,0,1086,3336,7,2,3336,burn,1623942989,2021-06-18 0:16,19.02969471,1e-18,-1.0,0.9266666666666666h,True,1623942989,0.1,0.9,0.0,2.333333333,4358898.944,0xc91f1d561559127fc589aed4699773dd72b4a0ae,100.0,0.0,1000000000000.0,0xc91f1d561559127fc589aed4699773dd72b4a0ae,,0,4358898.94354067,0
12684999,2021-06-22,0x326e4c27dfb137258cf3d8a1b3710a5f7f622afc,1.2e-11,1e-18,2e-18,0x9f6d29d8fa898e2f3c752d09cf3c9213be6c3061,Wiki inu,WIKI,1.2e-11,18,10,0xc91f1d561559127fc589aed4699773dd72b4a0ae,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.8,1000000000.0,1624378821,2021-06-23 1:20,1,8,1,0,306,816,5,3,816,burn,1624378821,2021-06-23 1:20,6.3309680010000005,1e-18,-1.0,0.22666666666666666h,True,1624378821,0.14285714300000002,0.857142857,0.0,2.5,76157.73106,0xc91f1d561559127fc589aed4699773dd72b4a0ae,100.0,0.0,1000000000.0,0xc91f1d561559127fc589aed4699773dd72b4a0ae,,0,76157.73105864,0
12395728,2021-05-08,0xe9d6de22ddeefda405fea20026cf2e3f92745b97,7.073138488,1.06e+16,14.14627698,0xc18e7a03f8986798323658dd8645f93aa79ac5c9,American Akita,USKITA,1.06e+16,9,15878,0xc91ab1b1facadd41c6d7db0678a421e492c6a54c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,0.75,4.01e+16,1636887506,2021-11-14 10:58,15,15854,8,866134,1841828,432827,10597,5257,16383203,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636887506,0.000944822,0.998551272,0.000503905,2.015214911,5484.64633,0xc91ab1b1facadd41c6d7db0678a421e492c6a54c,16.66666667,37.06003022,1e+17,0xc91ab1b1facadd41c6d7db0678a421e492c6a54c,800000000.0,0.0,0.0,1417180000000000.0
13485529,2021-10-25,0x9d8fd944f85f8eb9e2f828beee69ac1a9a38ae14,3e-17,3.37e-14,6e-17,0xe8654479238966e26118625fe5d51e3598dfb618,Boba Token,BOBA,3.37e-14,18,32,0xc919e78e2d734cbff9bb318a252f92d05990c4df,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,100.0,296428.0,1635489517,2021-10-29 6:38,1,30,1,0,7182,338975,30,0,338975,burn,1635489517,2021-10-29 6:38,161.99418369999995,3e-17,-1.0,94.15972222222223h,True,1635489517,0.032258065,0.967741935,0.0,30.0,5444.520181,0xc919e78e2d734cbff9bb318a252f92d05990c4df,100.0,0.0,140245398.0,0xc919e78e2d734cbff9bb318a252f92d05990c4df,140245398.0,0.0,5444.520181,78348970.0
12549829,2021-06-01,0xa4fcf73c9db57b09de7cbf41a72d8e7e53914dd7,7.580000000000001e-10,1e-18,2e-18,0x77e5be65f4e6c4d8d02d89bfd78e9858b958982c,Ethereum Link,eLINK,7.580000000000001e-10,18,27,0xc90b3995151724caca6427afb0e846d312d301fa,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,9.4,10000000000000.0,1622575570,2021-06-01 19:26,1,25,1,0,743,8151,22,3,8151,burn,1622575570,2021-06-01 19:26,12.80948788,1e-18,-1.0,2.2641666666666667h,True,1622575570,0.038461538,0.961538462,0.0,5.5,9695359.715,0xc90b3995151724caca6427afb0e846d312d301fa,100.0,0.0,10000000000000.0,0xc90b3995151724caca6427afb0e846d312d301fa,1000000000000000.0,0.0,9695359.715,0.0
13039541,2021-08-17,0x81b6c265450273affbbdf35ff38ffc057f414a08,587540084.2,2.313218147,4.626436294,0x1801d51b290e1fede0c03ed0463838f56720340a,Dollar Mission | https://t.me/dollarmission,$DOLLAR,587540084.2,18,1758,0xc9061b6765a7fd6bab3d76aad8c8e22cafe597de,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,1.0,1000000000.0,1632301699,2021-09-22 9:08,23,1726,9,77460,85017,291282,1062,664,3141551,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1632301699,0.013090495,0.981787137,0.005122368,1.59939759,31622.7766,0xc9061b6765a7fd6bab3d76aad8c8e22cafe597de,14.28571429,31.83206911,1000000000.0,0xc9061b6765a7fd6bab3d76aad8c8e22cafe597de,,0,0.0,2.000000000000000041845121660256945350653268178575672209262847900390625E-8
11256152,2020-11-14,0xbbd08f89f5323bc3e6297aa369cfc1352f76c95a,0.001673263,29436.80513,0.001673263,0xc8ba56358a33e694d92d0f4740338137dad70a1b,unn.fund,UNN,29436.80513,18,66,0xc90421ceb14919fd9c156a6baa5d59248e722be7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,100.0,42800.0,1605421236,2020-11-15 6:20,1,64,1,0,4828,11656,37,27,60182,burn,1605372710,2020-11-14 16:51,123.0231543,0.416258403,-0.996616422,3.2377777777777776h,True,1605372710,0.016129031999999998,0.983870968,0.0,1.296296296,2068.816087,0xc90421ceb14919fd9c156a6baa5d59248e722be7,100.0,0.0,50000.0,0xc90421ceb14919fd9c156a6baa5d59248e722be7,50000.0,0.0,2061.816087,5725.451679
12504983,2021-05-25,0x781151b6145bcf9dd0d415398618250f33d824d3,4.666461551,340000000000.0,9.332923102,0xe10e624b2bc2887b0ff359bcd1654b32b5fa929a,Shiba Wizard,SHIZARD,340000000000.0,9,2041,0xc90379ef28a37f19e0b41b053be24388cc7a86cb,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,3.0,451000000000.0,1632568942,2021-09-25 11:22,1,2040,0,0,47617,0,1203,837,10603352,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1632568942,0.000490196,0.999509804,0.0,1.437275986,36.76275289,0xc90379ef28a37f19e0b41b053be24388cc7a86cb,100.0,0.0,1000000000000.0,0xc90379ef28a37f19e0b41b053be24388cc7a86cb,1000000000.0,0.0,0.0,14604109160.0
